714.25,0.00,-657.50 714.25,0.00,-667.25 o 40
725.75,0.00,-657.50 725.75,0.00,-667.25 o 40
730.25,0.00,-657.50 730.25,0.00,-667.25 o 40
734.75,0.00,-657.50 734.75,0.00,-667.25 o 40
739.25,0.00,-657.50 739.25,0.00,-667.25 o 40
743.75,0.00,-657.50 743.75,0.00,-667.25 o 40
748.25,0.00,-657.50 748.25,0.00,-667.25 o 40
759.75,0.00,-657.50 759.75,0.00,-667.25 o 40
764.25,0.00,-657.50 764.25,0.00,-667.25 o 40
768.75,0.00,-657.50 768.75,0.00,-667.25 o 40
773.25,0.00,-657.50 773.25,0.00,-667.25 o 40
777.75,0.00,-657.50 777.75,0.00,-667.25 o 40
782.25,0.00,-657.50 782.25,0.00,-667.25 o 40
793.75,0.00,-657.50 793.75,0.00,-667.25 o 40
798.25,0.00,-657.50 798.25,0.00,-667.25 o 40
802.75,0.00,-657.50 802.75,0.00,-667.25 o 40
807.25,0.00,-657.50 807.25,0.00,-667.25 o 40
811.75,0.00,-657.50 811.75,0.00,-667.25 o 40
816.25,0.00,-657.50 816.25,0.00,-667.25 o 40
827.75,0.00,-657.50 827.75,0.00,-667.25 o 40
832.25,0.00,-657.50 832.25,0.00,-667.25 o 40
836.75,0.00,-657.50 836.75,0.00,-667.25 o 40
841.25,0.00,-657.50 841.25,0.00,-667.25 o 40
845.75,0.00,-657.50 845.75,0.00,-667.25 o 40
850.25,0.00,-657.50 850.25,0.00,-667.25 o 40
861.75,0.00,-657.50 861.75,0.00,-667.25 o 40
866.25,0.00,-657.50 866.25,0.00,-667.25 o 40
870.75,0.00,-657.50 870.75,0.00,-667.25 o 40
875.25,0.00,-657.50 875.25,0.00,-667.25 o 40
879.75,0.00,-657.50 879.75,0.00,-667.25 o 40
884.25,0.00,-657.50 884.25,0.00,-667.25 o 40
895.75,0.00,-657.50 895.75,0.00,-667.25 o 40
900.25,0.00,-657.50 900.25,0.00,-667.25 o 40
904.75,0.00,-657.50 904.75,0.00,-667.25 o 40
909.25,0.00,-657.50 909.25,0.00,-667.25 o 40
913.75,0.00,-657.50 913.75,0.00,-667.25 o 40
918.25,0.00,-657.50 918.25,0.00,-667.25 o 40
929.75,0.00,-657.50 929.75,0.00,-667.25 o 40
934.25,0.00,-657.50 934.25,0.00,-667.25 o 40
938.75,0.00,-657.50 938.75,0.00,-667.25 o 40
943.25,0.00,-657.50 943.25,0.00,-667.25 o 40
947.75,0.00,-657.50 947.75,0.00,-667.25 o 40
952.25,0.00,-657.50 952.25,0.00,-667.25 o 40
963.75,0.00,-657.50 963.75,0.00,-667.25 o 40
968.25,0.00,-657.50 968.25,0.00,-667.25 o 40
972.75,0.00,-657.50 972.75,0.00,-667.25 o 40
977.25,0.00,-657.50 977.25,0.00,-667.25 o 40
981.75,0.00,-657.50 981.75,0.00,-667.25 o 40
986.25,0.00,-657.50 986.25,0.00,-667.25 o 40
997.75,0.00,-657.50 997.75,0.00,-667.25 o 40
1002.25,0.00,-657.50 1002.25,0.00,-667.25 o 40
1006.75,0.00,-657.50 1006.75,0.00,-667.25 o 40
1011.25,0.00,-657.50 1011.25,0.00,-667.25 o 40
1015.75,0.00,-657.50 1015.75,0.00,-667.25 o 40
1020.25,0.00,-657.50 1020.25,0.00,-667.25 o 40
1031.75,0.00,-657.50 1031.75,0.00,-667.25 o 40
1036.25,0.00,-657.50 1036.25,0.00,-667.25 o 40
1040.75,0.00,-657.50 1040.75,0.00,-667.25 o 40
1045.25,0.00,-657.50 1045.25,0.00,-667.25 o 40
1049.75,0.00,-657.50 1049.75,0.00,-667.25 o 40
1054.25,0.00,-657.50 1054.25,0.00,-667.25 o 40
1065.75,0.00,-657.50 1065.75,0.00,-667.25 o 40
1070.25,0.00,-657.50 1070.25,0.00,-667.25 o 40
1074.75,0.00,-657.50 1074.75,0.00,-667.25 o 40
1079.25,0.00,-657.50 1079.25,0.00,-667.25 o 40
1083.75,0.00,-657.50 1083.75,0.00,-667.25 o 40
1088.25,0.00,-657.50 1088.25,0.00,-667.25 o 40
1099.75,0.00,-657.50 1099.75,0.00,-667.25 o 40
1104.25,0.00,-657.50 1104.25,0.00,-667.25 o 40
1108.75,0.00,-657.50 1108.75,0.00,-667.25 o 40
1113.25,0.00,-657.50 1113.25,0.00,-667.25 o 40
1117.75,0.00,-657.50 1117.75,0.00,-667.25 o 40
1122.25,0.00,-657.50 1122.25,0.00,-667.25 o 40
1133.75,0.00,-657.50 1133.75,0.00,-667.25 o 40
1138.25,0.00,-657.50 1138.25,0.00,-667.25 o 40
1142.75,0.00,-657.50 1142.75,0.00,-667.25 o 40
1147.25,0.00,-657.50 1147.25,0.00,-667.25 o 40
1151.75,0.00,-657.50 1151.75,0.00,-667.25 o 40
1156.25,0.00,-657.50 1156.25,0.00,-667.25 o 40
1167.75,0.00,-657.50 1167.75,0.00,-667.25 o 40
1172.25,0.00,-657.50 1172.25,0.00,-667.25 o 40
1176.75,0.00,-657.50 1176.75,0.00,-667.25 o 40
1181.25,0.00,-657.50 1181.25,0.00,-667.25 o 40
1185.75,0.00,-657.50 1185.75,0.00,-667.25 o 40
1190.25,0.00,-657.50 1190.25,0.00,-667.25 o 40
1201.75,0.00,-657.50 1201.75,0.00,-667.25 o 40
1206.25,0.00,-657.50 1206.25,0.00,-667.25 o 40
1210.75,0.00,-657.50 1210.75,0.00,-667.25 o 40
1215.25,0.00,-657.50 1215.25,0.00,-667.25 o 40
1219.75,0.00,-657.50 1219.75,0.00,-667.25 o 40
1224.25,0.00,-657.50 1224.25,0.00,-667.25 o 40
1235.75,0.00,-657.50 1235.75,0.00,-667.25 o 40
1240.25,0.00,-657.50 1240.25,0.00,-667.25 o 40
1244.75,0.00,-657.50 1244.75,0.00,-667.25 o 40
1249.25,0.00,-657.50 1249.25,0.00,-667.25 o 40
1253.75,0.00,-657.50 1253.75,0.00,-667.25 o 40
1258.25,0.00,-657.50 1258.25,0.00,-667.25 o 40
1269.75,0.00,-657.50 1269.75,0.00,-667.25 o 40
1274.25,0.00,-657.50 1274.25,0.00,-667.25 o 40
1278.75,0.00,-657.50 1278.75,0.00,-667.25 o 40
1283.25,0.00,-657.50 1283.25,0.00,-667.25 o 40
1287.75,0.00,-657.50 1287.75,0.00,-667.25 o 40
1292.25,0.00,-657.50 1292.25,0.00,-667.25 o 40
1303.75,0.00,-657.50 1303.75,0.00,-667.25 o 40
1308.25,0.00,-657.50 1308.25,0.00,-667.25 o 40
1312.75,0.00,-657.50 1312.75,0.00,-667.25 o 40
1317.25,0.00,-657.50 1317.25,0.00,-667.25 o 40
1321.75,0.00,-657.50 1321.75,0.00,-667.25 o 40
1326.25,0.00,-657.50 1326.25,0.00,-667.25 o 40
1337.75,0.00,-657.50 1337.75,0.00,-667.25 o 40
1342.25,0.00,-657.50 1342.25,0.00,-667.25 o 40
1346.75,0.00,-657.50 1346.75,0.00,-667.25 o 40
1351.25,0.00,-657.50 1351.25,0.00,-667.25 o 40
1355.75,0.00,-657.50 1355.75,0.00,-667.25 o 40
1360.25,0.00,-657.50 1360.25,0.00,-667.25 o 40
1371.75,0.00,-657.50 1371.75,0.00,-667.25 o 40
1376.25,0.00,-657.50 1376.25,0.00,-667.25 o 40
1380.75,0.00,-657.50 1380.75,0.00,-667.25 o 40
1385.25,0.00,-657.50 1385.25,0.00,-667.25 o 40
1389.75,0.00,-657.50 1389.75,0.00,-667.25 o 40
1394.25,0.00,-657.50 1394.25,0.00,-667.25 o 40
1405.75,0.00,-657.50 1405.75,0.00,-667.25 o 40
1410.25,0.00,-657.50 1410.25,0.00,-667.25 o 40
1414.75,0.00,-657.50 1414.75,0.00,-667.25 o 40
1419.25,0.00,-657.50 1419.25,0.00,-667.25 o 40
1423.75,0.00,-657.50 1423.75,0.00,-667.25 o 40
1428.25,0.00,-657.50 1428.25,0.00,-667.25 o 40
1439.75,0.00,-657.50 1439.75,0.00,-667.25 o 40
1444.25,0.00,-657.50 1444.25,0.00,-667.25 o 40
1448.75,0.00,-657.50 1448.75,0.00,-667.25 o 40
1453.25,0.00,-657.50 1453.25,0.00,-667.25 o 40
1457.75,0.00,-657.50 1457.75,0.00,-667.25 o 40
1462.25,0.00,-657.50 1462.25,0.00,-667.25 o 40
1473.75,0.00,-657.50 1473.75,0.00,-667.25 o 40
1478.25,0.00,-657.50 1478.25,0.00,-667.25 o 40
1482.75,0.00,-657.50 1482.75,0.00,-667.25 o 40
1487.25,0.00,-657.50 1487.25,0.00,-667.25 o 40
1491.75,0.00,-657.50 1491.75,0.00,-667.25 o 40
1496.25,0.00,-657.50 1496.25,0.00,-667.25 o 40
1507.75,0.00,-657.50 1507.75,0.00,-667.25 o 40
1512.25,0.00,-657.50 1512.25,0.00,-667.25 o 40
1516.75,0.00,-657.50 1516.75,0.00,-667.25 o 40
1521.25,0.00,-657.50 1521.25,0.00,-667.25 o 40
1525.75,0.00,-657.50 1525.75,0.00,-667.25 o 40
1530.25,0.00,-657.50 1530.25,0.00,-667.25 o 40
1541.75,0.00,-657.50 1541.75,0.00,-667.25 o 40
1546.25,0.00,-657.50 1546.25,0.00,-667.25 o 40
1550.75,0.00,-657.50 1550.75,0.00,-667.25 o 40
1555.25,0.00,-657.50 1555.25,0.00,-667.25 o 40
1559.75,0.00,-657.50 1559.75,0.00,-667.25 o 40
1564.25,0.00,-657.50 1564.25,0.00,-667.25 o 40
45.75,0.00,-667.25 38.75,0.00,-667.25 o 40
50.25,0.00,-667.25 38.75,0.00,-667.25 o 40
54.75,0.00,-667.25 38.75,0.00,-667.25 o 40
59.25,0.00,-667.25 38.75,0.00,-667.25 o 40
63.75,0.00,-667.25 38.75,0.00,-667.25 o 40
68.25,0.00,-667.25 38.75,0.00,-667.25 o 40
79.75,0.00,-667.25 38.75,0.00,-667.25 o 40
84.25,0.00,-667.25 38.75,0.00,-667.25 o 40
88.75,0.00,-667.25 38.75,0.00,-667.25 o 40
93.25,0.00,-667.25 38.75,0.00,-667.25 o 40
97.75,0.00,-667.25 38.75,0.00,-667.25 o 40
102.25,0.00,-667.25 38.75,0.00,-667.25 o 40
113.75,0.00,-667.25 38.75,0.00,-667.25 o 40
118.25,0.00,-667.25 38.75,0.00,-667.25 o 40
122.75,0.00,-667.25 38.75,0.00,-667.25 o 40
127.25,0.00,-667.25 38.75,0.00,-667.25 o 40
131.75,0.00,-667.25 38.75,0.00,-667.25 o 40
136.25,0.00,-667.25 38.75,0.00,-667.25 o 40
147.75,0.00,-667.25 38.75,0.00,-667.25 o 40
152.25,0.00,-667.25 38.75,0.00,-667.25 o 40
156.75,0.00,-667.25 38.75,0.00,-667.25 o 40
161.25,0.00,-667.25 38.75,0.00,-667.25 o 40
165.75,0.00,-667.25 38.75,0.00,-667.25 o 40
170.25,0.00,-667.25 38.75,0.00,-667.25 o 40
181.75,0.00,-667.25 38.75,0.00,-667.25 o 40
186.25,0.00,-667.25 38.75,0.00,-667.25 o 40
190.75,0.00,-667.25 38.75,0.00,-667.25 o 40
195.25,0.00,-667.25 38.75,0.00,-667.25 o 40
199.75,0.00,-667.25 38.75,0.00,-667.25 o 40
204.25,0.00,-667.25 38.75,0.00,-667.25 o 40
215.75,0.00,-667.25 38.75,0.00,-667.25 o 40
220.25,0.00,-667.25 38.75,0.00,-667.25 o 40
224.75,0.00,-667.25 38.75,0.00,-667.25 o 40
229.25,0.00,-667.25 38.75,0.00,-667.25 o 40
233.75,0.00,-667.25 38.75,0.00,-667.25 o 40
238.25,0.00,-667.25 38.75,0.00,-667.25 o 40
249.75,0.00,-667.25 38.75,0.00,-667.25 o 40
254.25,0.00,-667.25 38.75,0.00,-667.25 o 40
258.75,0.00,-667.25 38.75,0.00,-667.25 o 40
263.25,0.00,-667.25 38.75,0.00,-667.25 o 40
267.75,0.00,-667.25 38.75,0.00,-667.25 o 40
272.25,0.00,-667.25 38.75,0.00,-667.25 o 40
283.75,0.00,-667.25 38.75,0.00,-667.25 o 40
288.25,0.00,-667.25 38.75,0.00,-667.25 o 40
292.75,0.00,-667.25 38.75,0.00,-667.25 o 40
297.25,0.00,-667.25 38.75,0.00,-667.25 o 40
301.75,0.00,-667.25 38.75,0.00,-667.25 o 40
306.25,0.00,-667.25 38.75,0.00,-667.25 o 40
317.75,0.00,-667.25 38.75,0.00,-667.25 o 40
322.25,0.00,-667.25 38.75,0.00,-667.25 o 40
326.75,0.00,-667.25 38.75,0.00,-667.25 o 40
331.25,0.00,-667.25 38.75,0.00,-667.25 o 40
335.75,0.00,-667.25 38.75,0.00,-667.25 o 40
340.25,0.00,-667.25 38.75,0.00,-667.25 o 40
351.75,0.00,-667.25 38.75,0.00,-667.25 o 40
356.25,0.00,-667.25 38.75,0.00,-667.25 o 40
360.75,0.00,-667.25 38.75,0.00,-667.25 o 40
365.25,0.00,-667.25 38.75,0.00,-667.25 o 40
369.75,0.00,-667.25 38.75,0.00,-667.25 o 40
374.25,0.00,-667.25 38.75,0.00,-667.25 o 40
385.75,0.00,-667.25 38.75,0.00,-667.25 o 40
390.25,0.00,-667.25 38.75,0.00,-667.25 o 40
394.75,0.00,-667.25 38.75,0.00,-667.25 o 40
399.25,0.00,-667.25 38.75,0.00,-667.25 o 40
403.75,0.00,-667.25 38.75,0.00,-667.25 o 40
408.25,0.00,-667.25 38.75,0.00,-667.25 o 40
419.75,0.00,-667.25 38.75,0.00,-667.25 o 40
424.25,0.00,-667.25 38.75,0.00,-667.25 o 40
428.75,0.00,-667.25 38.75,0.00,-667.25 o 40
433.25,0.00,-667.25 38.75,0.00,-667.25 o 40
437.75,0.00,-667.25 38.75,0.00,-667.25 o 40
442.25,0.00,-667.25 38.75,0.00,-667.25 o 40
453.75,0.00,-667.25 38.75,0.00,-667.25 o 40
458.25,0.00,-667.25 38.75,0.00,-667.25 o 40
462.75,0.00,-667.25 38.75,0.00,-667.25 o 40
467.25,0.00,-667.25 38.75,0.00,-667.25 o 40
471.75,0.00,-667.25 38.75,0.00,-667.25 o 40
476.25,0.00,-667.25 38.75,0.00,-667.25 o 40
487.75,0.00,-667.25 38.75,0.00,-667.25 o 40
492.25,0.00,-667.25 38.75,0.00,-667.25 o 40
496.75,0.00,-667.25 38.75,0.00,-667.25 o 40
501.25,0.00,-667.25 38.75,0.00,-667.25 o 40
505.75,0.00,-667.25 38.75,0.00,-667.25 o 40
510.25,0.00,-667.25 38.75,0.00,-667.25 o 40
521.75,0.00,-667.25 38.75,0.00,-667.25 o 40
526.25,0.00,-667.25 38.75,0.00,-667.25 o 40
530.75,0.00,-667.25 38.75,0.00,-667.25 o 40
535.25,0.00,-667.25 38.75,0.00,-667.25 o 40
539.75,0.00,-667.25 38.75,0.00,-667.25 o 40
544.25,0.00,-667.25 38.75,0.00,-667.25 o 40
555.75,0.00,-667.25 38.75,0.00,-667.25 o 40
560.25,0.00,-667.25 38.75,0.00,-667.25 o 40
564.75,0.00,-667.25 38.75,0.00,-667.25 o 40
569.25,0.00,-667.25 38.75,0.00,-667.25 o 40
573.75,0.00,-667.25 38.75,0.00,-667.25 o 40
578.25,0.00,-667.25 38.75,0.00,-667.25 o 40
589.75,0.00,-667.25 38.75,0.00,-667.25 o 40
594.25,0.00,-667.25 38.75,0.00,-667.25 o 40
598.75,0.00,-667.25 38.75,0.00,-667.25 o 40
603.25,0.00,-667.25 38.75,0.00,-667.25 o 40
607.75,0.00,-667.25 38.75,0.00,-667.25 o 40
612.25,0.00,-667.25 38.75,0.00,-667.25 o 40
623.75,0.00,-667.25 38.75,0.00,-667.25 o 40
628.25,0.00,-667.25 38.75,0.00,-667.25 o 40
632.75,0.00,-667.25 38.75,0.00,-667.25 o 40
637.25,0.00,-667.25 38.75,0.00,-667.25 o 40
641.75,0.00,-667.25 38.75,0.00,-667.25 o 40
646.25,0.00,-667.25 38.75,0.00,-667.25 o 40
657.75,0.00,-667.25 38.75,0.00,-667.25 o 40
662.25,0.00,-667.25 38.75,0.00,-667.25 o 40
666.75,0.00,-667.25 38.75,0.00,-667.25 o 40
671.25,0.00,-667.25 38.75,0.00,-667.25 o 40
675.75,0.00,-667.25 38.75,0.00,-667.25 o 40
680.25,0.00,-667.25 38.75,0.00,-667.25 o 40
691.75,0.00,-667.25 38.75,0.00,-667.25 o 40
696.25,0.00,-667.25 38.75,0.00,-667.25 o 40
700.75,0.00,-667.25 38.75,0.00,-667.25 o 40
705.25,0.00,-667.25 38.75,0.00,-667.25 o 40
709.75,0.00,-667.25 38.75,0.00,-667.25 o 40
714.25,0.00,-667.25 38.75,0.00,-667.25 o 40
725.75,0.00,-667.25 38.75,0.00,-667.25 o 40
730.25,0.00,-667.25 38.75,0.00,-667.25 o 40
734.75,0.00,-667.25 38.75,0.00,-667.25 o 40
739.25,0.00,-667.25 38.75,0.00,-667.25 o 40
743.75,0.00,-667.25 38.75,0.00,-667.25 o 40
748.25,0.00,-667.25 38.75,0.00,-667.25 o 40
759.75,0.00,-667.25 38.75,0.00,-667.25 o 40
764.25,0.00,-667.25 38.75,0.00,-667.25 o 40
768.75,0.00,-667.25 38.75,0.00,-667.25 o 40
773.25,0.00,-667.25 38.75,0.00,-667.25 o 40
777.75,0.00,-667.25 38.75,0.00,-667.25 o 40
782.25,0.00,-667.25 38.75,0.00,-667.25 o 40
793.75,0.00,-667.25 38.75,0.00,-667.25 o 40
798.25,0.00,-667.25 38.75,0.00,-667.25 o 40
802.75,0.00,-667.25 38.75,0.00,-667.25 o 40
807.25,0.00,-667.25 38.75,0.00,-667.25 o 40
811.75,0.00,-667.25 38.75,0.00,-667.25 o 40
816.25,0.00,-667.25 38.75,0.00,-667.25 o 40
827.75,0.00,-667.25 38.75,0.00,-667.25 o 40
832.25,0.00,-667.25 38.75,0.00,-667.25 o 40
836.75,0.00,-667.25 38.75,0.00,-667.25 o 40
841.25,0.00,-667.25 38.75,0.00,-667.25 o 40
845.75,0.00,-667.25 38.75,0.00,-667.25 o 40
850.25,0.00,-667.25 38.75,0.00,-667.25 o 40
861.75,0.00,-667.25 38.75,0.00,-667.25 o 40
866.25,0.00,-667.25 38.75,0.00,-667.25 o 40
870.75,0.00,-667.25 38.75,0.00,-667.25 o 40
875.25,0.00,-667.25 38.75,0.00,-667.25 o 40
879.75,0.00,-667.25 38.75,0.00,-667.25 o 40
884.25,0.00,-667.25 38.75,0.00,-667.25 o 40
895.75,0.00,-667.25 38.75,0.00,-667.25 o 40
900.25,0.00,-667.25 38.75,0.00,-667.25 o 40
904.75,0.00,-667.25 38.75,0.00,-667.25 o 40
909.25,0.00,-667.25 38.75,0.00,-667.25 o 40
913.75,0.00,-667.25 38.75,0.00,-667.25 o 40
918.25,0.00,-667.25 38.75,0.00,-667.25 o 40
929.75,0.00,-667.25 38.75,0.00,-667.25 o 40
934.25,0.00,-667.25 38.75,0.00,-667.25 o 40
938.75,0.00,-667.25 38.75,0.00,-667.25 o 40
943.25,0.00,-667.25 38.75,0.00,-667.25 o 40
947.75,0.00,-667.25 38.75,0.00,-667.25 o 40
952.25,0.00,-667.25 38.75,0.00,-667.25 o 40
963.75,0.00,-667.25 38.75,0.00,-667.25 o 40
968.25,0.00,-667.25 38.75,0.00,-667.25 o 40
972.75,0.00,-667.25 38.75,0.00,-667.25 o 40
977.25,0.00,-667.25 38.75,0.00,-667.25 o 40
981.75,0.00,-667.25 38.75,0.00,-667.25 o 40
986.25,0.00,-667.25 38.75,0.00,-667.25 o 40
997.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1002.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1006.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1011.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1015.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1020.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1031.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1036.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1040.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1045.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1049.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1054.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1065.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1070.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1074.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1079.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1083.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1088.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1099.75,0.00,-667.25 38.75,0.00,-667.25 o 40
1104.25,0.00,-667.25 38.75,0.00,-667.25 o 40
1108.75,0.00,-667.25 38.75,0.00,-667.25 o 40
